,id,title,description,director,cast,rating
3414,tt11375428,Hridayam,"The emotional journey of Arun, his carefree bachelor days in engineering college, and how he matures through various phases of life.",Vineeth Sreenivasan,"Pranav Mohanlal, 
Kalyani Priyadarshan, 
Darshana Rajendran, 
Vijayaraghavan",8.1
3456,tt21842982,Moh,A teenage boy Rabbi falls in love with an orchestra girl Gore who's living a tragic life while their relationship leads to various destruction for lifetime.,Jagdeep Sidhu,"Aman Sutdhar, 
Amrit Amby, 
Prabh Bains, 
Parminder Kaur Barnala",8.9
3463,tt0018773,The Circus,The Tramp finds work and the girl of his dreams at a circus.,Charles Chaplin,"Charles Chaplin, 
Merna Kennedy, 
Al Ernest Garcia, 
Harry Crocker",8.1
3472,tt0167400,Sevmek Zamani,A poor painter falls in love with a photograph of a woman while at work in one of the massive villas on Istanbul's Princes' Islands.,Metin Erksan,"Müsfik Kenter, 
Sema Özcan, 
Süleyman Tekcan, 
Fadil Garan",8.0
3565,tt0088338,The Elusive Summer of '68,"For the young man who lives in Serbian province town, the maturing coincides with the turbulent political events of the year 1968.",Goran Paskaljevic,"Slavko Stimac, 
Danilo 'Bata' Stojkovic, 
Mira Banjac, 
Mija Aleksic",8.5
3587,tt5569310,Much Ado About Nothing,"Young lovers Hero and Claudio, soon to wed, conspire to get verbal sparring partners and confirmed singles Benedick and Beatrice to wed as well.",Robert Delamere,"Tom Bateman, 
Alex Beckett, 
Jonathan Coy, 
Mike Grady",8.6
3597,tt0055913,Divorce Italian Style,"A married Sicilian baron falls in love with his cousin and vows to wed her, but with divorce illegal he must concoct a crime of passion to do away with his wife.",Pietro Germi,"Marcello Mastroianni, 
Daniela Rocca, 
Stefania Sandrelli, 
Leopoldo Trieste",8.0
3624,tt20781666,Ji Wife Ji,"Revolves around unblessed, unhappy and helpless husbands who are overpowered by their wives.",Avtar Singh,"Roshan Prince, 
Sakshi Magoo, 
Deepika Aggarwal, 
Karamjit Anmol",8.9
3636,tt6162808,Miss Saigon: 25th Anniversary,"A filmed production of the musical 'Miss Saigon' for its 25th anniversary, performed live at London's Prince Edward Theatre, in London's West End. Including the 2hr 20minute production and a bonus 35-minute ""25th Anniversary Gala"" which included stars of the original cast, Jonathan Pryce, Lea Salonga and Simon Bowman.",Brett Sullivan,"Jon Jon Briones, 
Eva Noblezada, 
Alistair Brammer, 
Kwang-Ho Hong",8.1
3667,tt0104561,Jo Jeeta Wohi Sikandar,"A rich brat and a poor chap try to woo a girl, with their rivalry culminating in the most prestigious college event - the marathon cycle race.",Mansoor Khan,"Aamir Khan, 
Ayesha Jhulka, 
Deepak Tijori, 
Pooja Bedi",8.2
3678,tt0079579,Moscow Does Not Believe in Tears,"Three young provincial women come to Moscow in search of what people in all the capitals of the world are looking for - love, happiness and prosperity. Their destinies develop exactly as the character of each of the girls suggests.",Vladimir Menshov,"Vera Alentova, 
Aleksey Batalov, 
Irina Muravyova, 
Aleksandr Fatyushin",8.1
3712,tt1634013,Montevideo: Taste of a Dream,"A story about Serbian football team that decides to follow a dream that takes them on a journey to the First World Football Championship in Montevideo, Uruguay in 1930. A dream that allows them to become true stars and living legends.",Dragan Bjelogrlic,"Milos Bikovic, 
Petar Strugar, 
Nina Jankovic, 
Danina Jeftic",8.2
3830,tt10384514,A Midsummer Night's Dream,"Young lovers, a troupe of actors, and fairies have romantic encounters in the forest on summer's night.","Nicholas Hytner, 
Ross MacGibbon","Oliver Chris, 
Gwendoline Christie, 
David Moorst, 
Isis Hainsworth",8.4
3853,tt0456144,"Carry On, Munna Bhai",Munna Bhai embarks on a journey with Mahatma Gandhi in order to fight against a corrupt property dealer.,Rajkumar Hirani,"Sanjay Dutt, 
Arshad Warsi, 
Vidya Balan, 
Boman Irani",8.0
3901,tt0050870,Thirst,A talented but indigent poet Vijay struggles for love and recognition in this selfish world.,Guru Dutt,"Guru Dutt, 
Waheeda Rehman, 
Mala Sinha, 
Rehman Khan",8.3
4008,tt0259534,Ramayana: The Legend of Prince Rama,"An anime adaptation of the Hindu epic the Ramayana, where Lord Ram combats the wicked king Ravana.","Ram Mohan, 
Yûgô Sakô, 
Koichi Saski","Bryan Cranston, 
Arun Govil, 
Nikhil Kapoor, 
Edie Mirman",9.2
4099,tt0052600,Ballad of a Soldier,"Young Russian soldier Alyosha earns a medal, but asks to visit his mother instead. His journey recounts various kinds of love during wartime.",Grigoriy Chukhray,"Vladimir Ivashov, 
Zhanna Prokhorenko, 
Antonina Maksimova, 
Nikolay Kryuchkov",8.2
4116,tt8413338,Kumbalangi Nights,"The film revolves around four brothers who share a love-hate relationship with each other. Their relationship progresses to another level when Saji, Boney, and Franky decide to help Bobby stand by his love.",Madhu C. Narayanan,"Shane Nigam, 
Soubin Shahir, 
Fahadh Faasil, 
Sreenath Bhasi",8.5
4121,tt0117905,"Comrades, Almost a Love Story","Two Chinese-mainlanders living in Hong Kong form a close friendship. Over the years this grows into love, but there are obstacles.",Peter Ho-Sun Chan,"Maggie Cheung, 
Leon Lai, 
Eric Tsang, 
Kristy Yeung",8.1
4261,tt9124428,Champion,"A true love and success story from the 1990s Turkey, revolving around a jockey (Halis Karatas), a horse (Bold Pilot) and the daughter of the horse's owner who is at the same time the voluntary caretaker of the horse.",Ahmet Katiksiz,"Ekin Koç, 
Farah Zeynep Abdullah, 
Fikret Kuskan, 
Sibel Tasçioglu",8.2
4596,tt0018742,The Cameraman,"Hopelessly in love with a woman working at MGM Studios, a clumsy man attempts to become a motion-picture cameraman to be close to the object of his desire.","Edward Sedgwick, 
Buster Keaton","Buster Keaton, 
Marceline Day, 
Harold Goodwin, 
Sidney Bracey",8.0
4602,tt0111786,In the Heat of the Sun,The story of four teenagers in Beijing during the Cultural Revolution.,Wen Jiang,"Yu Xia, 
Wei Chen, 
Shaobo Dai, 
Hua Fang",8.1
4664,tt0187231,Barking at the Stars,Comedy about teachers and students at a high school in a small provincial town. Mihailo tries to win the heart of a girl his brother is also chasing.,Zdravko Sotra,"Dragan Micanovic, 
Natasa Tapuskovic, 
Nikola Simic, 
Velimir 'Bata' Zivojinovic",8.7
4772,tt5082014,Charlie,"A young, nonconforming woman named Tessa gets entangled in a cat-and-mouse chase in the by-lanes of Kerala, hunting for a mysterious artist who previously lived in her apartment.",Martin Prakkat,"Dulquer Salmaan, 
Parvathy Thiruvothu, 
Aparna Gopinath, 
Nedumudi Venu",8.0
4910,tt0104860,We Are Not Angels,Angel and the devil fight for the soul of a Belgrade playboy who made a young girl pregnant.,Srdjan Dragojevic,"Nikola Kojo, 
Milena Pavlovic, 
Branka Katic, 
Srdjan 'Zika' Todorovic",8.3
4962,tt3668162,Bangalore Days,"A fun roller coaster ride about three young people, Aju, Divya and Kuttan who are cousins, reach Bangalore to dream, discover and explore.",Anjali Menon,"Dulquer Salmaan, 
Nivin Pauly, 
Nazriya Nazim, 
Fahadh Faasil",8.3
4977,tt0019585,The Wind,"A frail young woman from the East moves in with her cousin in the West, where she causes tension within the family and is slowly driven mad.",Victor Sjöström,"Lillian Gish, 
Lars Hanson, 
Montagu Love, 
Dorothy Cumming",8.0
5049,tt7294534,Arjun Reddy,"Arjun Reddy, a short tempered house surgeon gets used to drugs and drinks when his girlfriend is forced to marry another person.",Sandeep Reddy Vanga,"Vijay Deverakonda, 
Shalini Pandey, 
Jia Sharma, 
Kanchana",8.0
5084,tt0112553,Bombay,"A Hindu man and a Muslim woman fall in love in a small village and move to Mumbai, where they have two children. However, growing religious tensions and erupting riots threaten to tear the family apart.",Mani Ratnam,"Arvind Swami, 
Manisha Koirala, 
Nassar, 
Kitty",8.1
5124,tt0029192,Make Way for Tomorrow,An elderly couple are forced to live hundreds of miles apart when they lose their house and none of their five children will take both parents in.,Leo McCarey,"Victor Moore, 
Beulah Bondi, 
Fay Bainter, 
Thomas Mitchell",8.2
5223,tt10472884,Rascal Does Not Dream of a Dreaming Girl,A high school student's blissful days with his girlfriend are interrupted when his first crush returns in two forms.,Sôichi Masui,"Kaito Ishikawa, 
Asami Seto, 
Inori Minase, 
Nao Tôyama",8.2
5248,tt1572781,The Disappearance of Haruhi Suzumiya,"A week before Christmas, Kyon wakes up in a world where the SOS Brigade doesn't exist. Mikuru and Yuki don't recognize him, and Haruhi and Itsuki seem to have vanished.","Tatsuya Ishihara, 
Yasuhiro Takemoto","Aya Hirano, 
Tomokazu Sugita, 
Minori Chihara, 
Yûko Gotô",8.0
5306,tt0018806,The Crowd,"The life of a man and woman together in a large, impersonal metropolis through their hopes, struggles, and downfalls.",King Vidor,"Eleanor Boardman, 
James Murray, 
Bert Roach, 
Estelle Clark",8.1
5325,tt0019071,The Last Command,A former Imperial Russian general and cousin of the Czar ends up in Hollywood as an extra in a movie directed by a former revolutionary.,Josef von Sternberg,"Emil Jannings, 
Evelyn Brent, 
William Powell, 
Jack Raymond",8.0
5361,tt26542144,Adai Mazhai Kaalam,A tale of a young man and the journey of Love in his life to understand the meaning of eternal love and its purpose. An emotional roller coaster presented with a touch of fantasy .,Karthik Shamalan,"Evarani, 
Jaykishen, 
Thia Lakshana, 
K.S. Maniam",9.8
5457,tt0057935,Charulata,"The lonely wife of a newspaper editor falls in love with her visiting cousin-in-law, who shares her love for literature.",Satyajit Ray,"Soumitra Chatterjee, 
Madhavi Mukherjee, 
Shailen Mukherjee, 
Shyamal Ghoshal",8.1
5546,tt0059550,Operation 'Y' & Other Shurik's Adventures,"Three stories about Shurik - a young student. He fights against criminals, falls in love, confuses apartments, passes exams - he lives after all.",Leonid Gaidai,"Aleksandr Demyanenko, 
Mikhail Pugovkin, 
Aleksei Smirnov, 
Vladimir Basov",8.5
5575,tt0072777,Chhoti Si Baat,A timid suitor seeks the help of a ruthless colonel to win the woman of his dreams when a bold young man begins to pursue her in this romantic comedy.,Basu Chatterjee,"Ashok Kumar, 
Vidya Sinha, 
Amol Palekar, 
Govardhan Asrani",8.3
5611,tt10514932,Ageless Love,The incredible true story of an odd Jewish couple (Yale Schwartz and Nina Lemisch) who fought against the social norms of the late 1960's in order to find true happiness.,Joshua Coates,"Nicholas Runfolo, 
Elizabeth Caponigro, 
Val McAdoo, 
Danny Plaza",8.7
5636,tt0263975,Selvi Boylum Al Yazmalim,"Story of a dilemma between a woman's love and her logic. Asya, a young girl with a strict mother, meets Ilyas who is a womanizer city man, and they quickly fall in love. They get over the ...                See full summary »",Atif Yilmaz,"Türkan Soray, 
Kadir Inanir, 
Ahmet Mekin, 
Hülya Tuglu",8.5
5787,tt8059926,Gajaman,"The Gajaman, gets a new job from the Magodisthuma, the local politician whom he works for. But things get complicated when he sees the daughter of his boss. Will Gajaman control the consequences?",Chanaka Perera,"Suneth Chithrananda, 
Gaminda Priyaviraj, 
Dasun Pathirana, 
Chamara Priyadarshana",8.6
6019,tt0091559,Mouna Ragam,"Divya, a woman grieving over the death of her lover, is convinced into an arranged marriage with Chandra Kumar. Over a year the couple attempt to adjust to each other's presence and live with each other.","Ambili, 
Mani Ratnam","Uma Bharani, 
Prabhu Deva, 
Innocent, 
Karthik",8.4
6079,tt4679210,Premam,A young man has three opportunities to find love. Will the third time be the charm?,Alphonse Puthren,"Nivin Pauly, 
Sai Pallavi, 
Madonna Sebastian, 
S.V. Krishna Shankar",8.3
6207,tt1609168,Vinnaithaandi Varuvaayaa,An aspiring filmmaker goes through the ups and downs of romance when he falls for a Christian woman who says she only wants to be friends.,Gautham Vasudev Menon,"Silambarasan Rajendar, 
Trisha Krishnan, 
Vtv Ganesh, 
Raja Krishnamoorthy",8.1
6251,tt10569638,Miss U Mister,Newlyweds Varun and Kaveri are forced to live apart for 18 months after their financial circumstances lead Varun to take up a job in London. The prolonged parting and the limitations of a ...                See full summary »,Sameer Joshi,"Rajan Bhise, 
Siddharth Chandekar, 
Mrunmayee Deshpande, 
Mg Grazys",8.6
6257,tt0086231,Sagara Sangamam,"A classical dancer, Balakrishna, faces many struggles, but is eventually redeemed.",K. Viswanath,"Kamal Haasan, 
Jaya Prada, 
Sarath Babu, 
Sailaja S.P.",8.8
6270,tt1180583,Vaaranam Aayiram,"A father and son help each other through growing up, romance, tragedy, and adventure.",Gautham Vasudev Menon,"Suriya, 
Simran, 
Ramya, 
Sameera Reddy",8.2
6278,tt16175706,He's Into Her: The Movie Cut,"A spunky teenage girl from Mindoro, moves to Manila to live with her estranged father and study in a prestigious school. She clashes with basketball varsity captain, unaware that their one-upmanship will blossom into something beautiful.",Chad Vidanes,"Belle Mariano, 
Donny Pangilinan, 
Rhys Miguel Eugenio, 
Kaori Oinuma",8.7
6287,tt0302952,Putt Jattan De,Two young men find their inherited rivalry exacerbated by a woman with whom they form a love triangle.,Jagjeet Gill,"Shatrughan Sinha, 
Dharmendra, 
Baldev Khosa, 
Prakash Gill",8.1
6335,tt0079938,The Touch,"Anirudh Parmar is blind, but he does not let this impairment bind him down. He runs a school for the blind as a Principal. He meets with social worker, Kavita. Kavita is attracted to him, ...                See full summary »",Sai Paranjape,"Shabana Azmi, 
Naseeruddin Shah, 
Sudha Chopra, 
Mohan Gokhale",8.0
6405,tt0330243,Day of the Wacko,24 hours in the bitter life of a frustrated divorced teacher who stays in the vicious circle of his numerous obsessions.,Marek Koterski,"Marek Kondrat, 
Janina Traczykówna, 
Andrzej Grabowski, 
Michal Koterski",8.1
6432,tt26655145,Sridevi Shoban Babu,Sridevi is a young fashion designer from Hyderabad. Shoban Babu is a big-hearted guy from Anakapalli. Both of them meet in Araku valley and fight over a property. What happens subsequently forms the story.,Prashanth Kumar Dimmala,"Gouri Kishan, 
Moin, 
Santosh Sobhan",8.2
6446,tt0058414,Nothing But a Man,A black man and his school-teacher wife face discriminatory challenges in 1960s America.,Michael Roemer,"Ivan Dixon, 
Abbey Lincoln, 
Julius Harris, 
Gloria Foster",8.0
6473,tt15816290,Kulche Chole,"Unemployed engineer Jaggi opens a small business on the advice of his friend, but winds up in trouble when he falls for the daughter of a millionaire and tells her that he owns a chain of restaurants.",Simranjit Singh Hundal,"Dilraj Grewal, 
Jannat Zubair Rahmani, 
Jaswant Singh Rathore",8.7
6569,tt0079907,Siberiade,The story about a very small god-forgotten village in Siberia reflects the history of Russia from the beginning of the century till early 80s. Three generations try to find the land of ...                See full summary »,Andrey Konchalovskiy,"Nikita Mikhalkov, 
Vitali Solomin, 
Sergey Shakurov, 
Natalya Andreychenko",8.0
