,id,title,description,director,cast,rating
2940,tt6148156,Vikram Vedha,"Vikram, a no-nonsense police officer, accompanied by Simon, his partner, is on the hunt to capture Vedha, a smuggler and a murderer. Vedha tries to change Vikram's life, which leads to a conflict.","Gayatri, 
Pushkar, 
Gowtham Selvaraj","Madhavan, 
Vijay Sethupathi, 
Shraddha Srinath, 
Kathir",8.2
2975,tt0056443,Sanjuro,"A crafty samurai helps a young man and his fellow clansmen trying to save his uncle, who has been framed and imprisoned by a corrupt superintendent.",Akira Kurosawa,"Toshirô Mifune, 
Tatsuya Nakadai, 
Keiju Kobayashi, 
Yûnosuke Itô",8.0
3063,tt0400234,Black Friday,"A film about the investigations following the 1993 serial Bombay bomb blasts, told through the different stories of the people involved --police, conspirators, victims, middlemen.",Anurag Kashyap,"Kay Kay Menon, 
Pawan Malhotra, 
Aditya Srivastav, 
Dibyendu Bhattacharya",8.4
3094,tt0292246,Spadikam,A small-town criminal constantly clashes with his strict school headmaster father at the expense of their family lives.,Bhadran,"Mohanlal, 
Thilakan, 
Sphadikam George, 
Urvashi",8.6
3168,tt7180544,The Brawler,A boxer struggles to make his mark in the boxing world.,Anurag Kashyap,"Vineet Kumar Singh, 
Jimmy Shergill, 
Zoya Hussain, 
Ravi Kishan",8.0
3185,tt0014429,Safety Last!,A boy leaves his small country town and heads to the big city to get a job. As soon as he makes it big his sweetheart will join him and marry him. His enthusiasm to get ahead leads to some interesting adventures.,"Fred C. Newmeyer, 
Sam Taylor","Harold Lloyd, 
Mildred Davis, 
Bill Strother, 
Noah Young",8.1
3205,tt13664684,Karthikeya 2,"A sequel to mystic thriller Karthikeya (2014), which deals with the personal problems of Karthik and how he comes out of them. His pursuit of the truth leads him to find out the power of Indian ancient system and Tatva of Lord Sri Krishna.",Chandoo Mondeti,"Nikhil Siddharth, 
Anupama Parameswaran, 
Srinivasa Reddy, 
Harsha Chemudu",8.0
3221,tt17274522,Sher Shivraj,One of the greatest and bravest incident from the life of The Great Maratha King Chhatrapati Shivaji Maharaj where he defeated Afzalkhan with his brilliant tactics and courage.,Digpal Lanjekar,"Chinmay Mandlekar, 
Mrinal Kulkarni, 
Mukesh Rishi, 
Rohan Mankani",8.5
3225,tt7392212,Rangasthalam 1985,Chitti Babu begins to suspect his elder brother's life is in danger after they team up to lock horns with their village president and overthrow his unlawful 30 year old regime.,Sukumar,"Ram Charan Teja, 
Samantha Ruth Prabhu, 
Aadhi, 
Jagapathi Babu",8.2
3242,tt0488414,Omkara,A politically-minded enforcer's misguided trust in his lieutenant leads him to suspect his wife of infidelity in this adaptation of Shakespeare's 'Othello'.,Vishal Bhardwaj,"Ajay Devgn, 
Kareena Kapoor, 
Saif Ali Khan, 
Konkona Sen Sharma",8.1
3315,tt5559528,Maanagaram,Four youngsters arrive in a big city and their lives become interlinked.,Lokesh Kanagaraj,"Sundeep Kishan, 
Sri, 
Regina Cassandra, 
Charlie",8.1
3486,tt0259534,Ramayana: The Legend of Prince Rama,"An anime adaptation of the Hindu epic the Ramayana, where Lord Ram combats the wicked king Ravana.","Ram Mohan, 
Yûgô Sakô, 
Koichi Saski","Bryan Cranston, 
Arun Govil, 
Nikhil Kapoor, 
Edie Mirman",9.2
3490,tt15141146,County Line: No Fear,Sheriff Rockwell's retirement gets derailed when he helps Sheriff Porter with a ruthless syndicate boss from Atlanta.,Brent Christy,"Tom Wopat, 
Kelsey Crane, 
Patricia Richardson, 
Denim Richards",8.2
3560,tt10919240,Malik,"A past ridden with crime, death and pain is recounted to Freddy, a juvenile criminal, who has been assigned to eliminate his estranged uncle Sulaiman, an aging patriarch, while behind bars.",Mahesh Narayanan,"Fahadh Faasil, 
Nimisha Sajayan, 
Vinay Forrt, 
Jalaja",8.0
3580,tt0242519,Hera Pheri,"Three unemployed men look for answers to all their money problems - but when their opportunity arrives, will they know what to do with it?",Priyadarshan,"Akshay Kumar, 
Suniel Shetty, 
Paresh Rawal, 
Tabu",8.1
3590,tt0075143,The Message,"The story of prophet ""Muhammad"" and the delivery of the message of God ""Allah.""",Moustapha Akkad,"Abdallah Gheith, 
Mona Wassef, 
Hamdy Gheith, 
Ali Achmed Taram",8.9
3593,tt2187153,Thuppakki,An army captain is on a mission to track down and destroy a terrorist gang and deactivate the sleeper cells under its command.,A.R. Murugadoss,"Joseph Vijay, 
Kajal Aggarwal, 
Vidyut Jammwal, 
Sathyan",8.1
3714,tt0386064,Tae Guk Gi: The Brotherhood of War,"When two brothers are forced to fight in the Korean War, the elder decides to take the riskiest missions if it will help shield the younger from battle.",Je-kyu Kang,"Jang Dong-Gun, 
Won Bin, 
Eun-ju Lee, 
Hyeong-jin Kong",8.0
3770,tt9477520,Asuran,"The teenage son of a farmer from an underprivileged caste kills a rich, upper caste landlord. Will the farmer, a loving father and a pacifist by heart, be able to save his hot-blooded son is the rest of the story.",Vetrimaaran,"Dhanush, 
Manju Warrier, 
Prakash Raj, 
Pasupathy",8.4
3798,tt13871422,Enter the Drag Dragon,"Crunch is a part-time amateur detective / full-time Drag Queen. Crunch finds himself over his head dealing with corrupt cops, gangsters, zombies, androids, mummies and ghosts. Don't miss this first ever Drag-Fu Odyssey.",Lee Demarbre,"Jade London, 
Samnang Tep, 
Beatrice Beres, 
Dave Bignell",8.8
3802,tt12415546,Attack on Titan: Chronicle,A recap of the popular anime series Shingeki no Kyojin from seasons 1-3.,"Masashi Koizuka, 
Tetsurô Araki","Yûki Kaji, 
Yui Ishikawa, 
Marina Inoue, 
Natsuki Aikawa",8.5
3850,tt5813916,The Mountain II,"In a desolate war zone where screams of the innocent echo, seven Maroon Berets will dance with death on the very line between disaster and valor.",Alper Caglar,"Caglar Ertugrul, 
Ufuk Bayraktar, 
Ahu Türkpençe, 
Murat Serezli",8.2
4031,tt11580854,Sarpatta Parambarai,"When Sarpatta Parambarai is challenged to a do-or-die match, will Kabilan, a young labourer, put on the gloves himself and lead his clan to victory, or be dissuaded by his disapproving mother and dangerous politics?",Pa. Ranjith,"Arya, 
Pasupathy, 
John Kokken, 
Shabeer Kallarakkal",8.5
4041,tt7060460,Theeran Adhigaram Ondru,"Theeran, a police officer, is entrusted with the task to solve the mystery behind a series of murders. The only clue left behind is that all the murders are committed in the same pattern.",H. Vinoth,"Karthi, 
Rakul Preet Singh, 
Abhimanyu Singh, 
Bose Venkat",8.2
4143,tt3253182,The Power of Shakti,"The Master of Darkness Cherenz , assisted by his adept Crowley, will seek to unleash chaos and leave humanity in darkness. To stop him Sam will ask for help in a parallel universe, cross the Path of Death and acquire The Power of Shakti.",Joseph Lando,"Joseph Lando, 
Alba Nydia Díaz, 
Benjamín Morales, 
Gladys Rodriguez",8.5
4194,tt4983780,Maanaadu,"On the day of a public conference by the state's Chief Minister, his bodyguard and a police officer are stuck in a time loop.",Venkat Prabhu,"Silambarasan Rajendar, 
S.J. Suryah, 
Kalyani Priyadarshan, 
S.A. Chandrashekhar",8.3
4270,tt21986824,Deck of Cards,"The king of hearts has disappeared from the Kingdom of Cards, and the Joker and his friends set out on a quest to locate him, but there are other forces at play in the Kingdom, and someone might have an ace up their sleeve.","Eric Notarnicola, 
Gregg Turkington","Gregg Turkington, 
Joe Estevez, 
Mark Proksch, 
Michael Matthews",9.1
4303,tt4470260,The Arc,"A secret organization with a hidden agenda sets in motion the beginning of Armageddon. Governments have been infiltrated, law and order become an illusion, and humanity struggles to hang on...                See full summary »",J.T. Woods,"Maria Shamkalian, 
Samantha Ireland, 
Jeff Moffitt, 
Zephyr Ingle",9.1
4360,tt0376127,Anniyan,"Ramanujam, who suffers from multiple personality disorder, works as a lawyer by day and a vigilante at night. He uses tips from the 'Garuda Purana' as his tools to expose various antisocial elements.",S. Shankar,"Vikram, 
Sada, 
Prakash Raj, 
Vivek",8.3
4375,tt7294534,Arjun Reddy,"Arjun Reddy, a short tempered house surgeon gets used to drugs and drinks when his girlfriend is forced to marry another person.",Sandeep Reddy Vanga,"Vijay Deverakonda, 
Shalini Pandey, 
Jia Sharma, 
Kanchana",8.0
4395,tt0220832,Vaastav: The Reality,Consequences force an innocent man to get involved in crime after making an error.,Mahesh Manjrekar,"Sanjay Dutt, 
Namrata Shirodkar, 
Reema Lagoo, 
Shivaji Satam",8.0
4400,tt25966332,Error 500,A man's dream of winning an Olympic gold medal for India is crushed when the love of his life takes a detour to disaster.,Saandip Mytreya,"Jaswanth, 
Thrinadh Varma, 
Nakshatra Trinayani, 
Sanjay Swarup",8.3
4423,tt10766468,Gintama: The Final,The concluding movie to the Gintama anime series.,Chizuru Miyawaki,"Greg Ayres, 
James Belcher, 
Clint Bickham, 
Shelley Calene-Black",8.5
4470,tt5959980,Vada Chennai,A young carrom player in north Chennai becomes a reluctant participant in a war between two warring gangsters.,Vetrimaaran,"Dhanush, 
Ameer Sultan, 
Radha Ravi, 
Daniel Balaji",8.4
4549,tt11191124,Primal: Tales of Savagery,"GENNDY TARTAKOVSKY'S PRIMAL - TALES OF SAVAGERY features a caveman and a dinosaur on the brink of extinction. Bonded by tragedy, this unlikely friendship becomes the only hope of survival.",Genndy Tartakovsky,"Aaron LaPlante, 
Jon Olson",8.4
4553,tt2075291,Cyborg Nemesis: The Dark Rift,A U.S. Marine special ops team awakens from hypersleep in a long-abandoned underground laboratory complex with no memory of who they are or why they are there - and they are not alone. Something has infiltrated the complex.,Albert Pyun,"Sasha Mitchell, 
Vincent Klyn, 
Terrie Batson, 
Olivier Gruner",8.1
4595,tt0109117,Andaz Apna Apna,Two slackers competing for the affections of an heiress inadvertently become her protectors from an evil criminal.,Rajkumar Santoshi,"Aamir Khan, 
Salman Khan, 
Raveena Tandon, 
Karisma Kapoor",8.0
4673,tt8091892,Fate/stay night [Heaven's Feel] II. lost butterfly,"The story focuses on the Holy Grail War and explores the relationship between Shirou Emiya and Sakura Matou, two teenagers participating in this conflict. The story continues immediately ...                See full summary »",Tomonori Sudô,"Yu Asakawa, 
Michael Donovan, 
Melissa Fahn, 
Crispin Freeman",8.0
4736,tt7941892,Attack on Titan: The Roar of Awakening,"Eren Yeager and others of the 104th Training Corps have just become full members of the Survey Corps. As they ready themselves to face the Titans once again, their preparations are interrupted by the invasion of Wall Rose.",Masashi Koizuka,"Yûki Kaji, 
Yui Ishikawa, 
Marina Inoue, 
Hiro Shimono",8.4
4769,tt11581174,Karnan,"Karnan, a fearless village youth, must fight for the rights of the conservative people of his village, due to the torture given by a police officer.",Mari Selvaraj,"Dhanush, 
Lal, 
Rajisha Vijayan, 
Yogi Babu",8.0
4782,tt15523186,Warning,"Set in India, Action Movie Warning is about the story of multiple people that are gangsters and wanting revenge, written and produced by Gippy Grewal, by Humble Motion Pictures, Starring: Gippy Grewal, Prince Kanwaljit, and Dheeraj Kumar.",Amar Hundal,"Gippy Grewal, 
Prince Kanwaljit Singh, 
Seven Chahal, 
Chandan Gill",8.3
4789,tt16766174,Sith Wars: Episode II - Legacy of the Sith,"After the defeat at Agamar, Darth Vader discovers that both Master Yoda and Master Vaal, are training a new apprentice who is rumored to be able to defeat the sith, now he takes a personal vendetta against the rest of the Jedi order.",Rui Constantino,"Rui Miguel Almeida, 
Miguel Sousa Alves, 
Caleb Angel, 
Ribeiro Antunes",8.5
4858,tt2375559,1: Nenokkadine,A rock star must overcome his psychological inhibitions to seek revenge for his parents' death.,Sukumar,"Mahesh Babu, 
Kriti Sanon, 
Nassar, 
Pradeep Singh Rawat",8.0
5004,tt0296574,Company,"A small-time gangster named Chandu teams up with Malik, a low-level enforcer for a criminal syndicate. Together they eliminate all their enemies, becoming the most feared gangsters in Mumbai.",Ram Gopal Varma,"Ajay Devgn, 
Mohanlal, 
Manisha Koirala, 
Seema Biswas",8.0
5048,tt3801314,Kaththi,A case of mistaken identity embroils an escaped convict in a fight against a large corporation intent on seizing a village's land.,A.R. Murugadoss,"Joseph Vijay, 
Samantha Ruth Prabhu, 
Neil Nitin Mukesh, 
Tota Roy Chowdhury",8.1
5249,tt1620933,Paan Singh Tomar,"The story of Paan Singh Tomar, an Indian athlete and seven-time national steeplechase champion who becomes one of the most feared dacoits in Chambal Valley after his retirement.",Tigmanshu Dhulia,"Irrfan Khan, 
Mahie Gill, 
Rajesh Abhay, 
Hemendra Dandotiya",8.2
5375,tt11322920,Ayyappanum Koshiyum,"The story revolves around the clash between Ayyappan, a senior police officer who serves at the Attappadi Police Station and Havildar Koshi, who comes to the village with a motive.",Sachy,"Biju Menon, 
Prithviraj Sukumaran, 
Ranjith, 
Anil Nedumangad",8.0
5408,tt0072860,Deewaar,"Vijay struggles as a dockworker and eventually becomes a leading figure of the underworld, while his younger brother Ravi is an educated, upright policeman. This divide causes problems in their relationship.",Yash Chopra,"Amitabh Bachchan, 
Shashi Kapoor, 
Nirupa Roy, 
Parveen Babi",8.0
5458,tt10133300,Rakshasudu,A sub-inspector sets out in pursuit of a mysterious serial killer who targets teen girls and murders them brutally.,Ramesh Varma,"Sai Srinivas Bellamkonda, 
Anupama Parameswaran, 
Saravanan, 
Ammu Abhirami",8.0
5470,tt15386666,Raana,Raana an aspiring Police Office enters Bengaluru City. He's all set to marry Priya. Kapaali is killed under mysterious circumstances. Raana is blamed. He sets out to find the real killer.,Nandakishore,"Takur R Baragi, 
Samyuktha Hegde, 
Shreyas Manju, 
Reeshma Nanaiah",8.9
5479,tt0237376,Kireedam,The life of a young man turns upside down when he intervenes in a dispute in order to rescue his father (a cop) from a ruthless local outlaw.,Sibi Malayil,"Mohanlal, 
Thilakan, 
Kaviyoor Ponnamma, 
Parvathi",8.9
5488,tt1496729,Aaranya Kaandam,A mob boss must deal with a disgruntled mistress and a vanishing bag of cocaine.,Thiagarajan Kumararaja,"Sampath Raj, 
Jackie Shroff, 
Ravi Krishna, 
Yasmin Ponnappa",8.5
5597,tt0459516,Pudhu Pettai,"After running away from his home, Kumar falls in with a gang and slowly rises through the ranks of the criminal underworld.",K. Selvaraghavan,"Dhanush, 
Sneha, 
Sonia Agarwal, 
Azhagam Perumal",8.5
5642,tt0259261,Daana Veera Soora Karna,Story of the central hero of Mahabharata who rises from nothing to becoming the world's greatest warrior ever born in history and emerges as the hero of the Kurukshetra war.,N.T. Rama Rao,"N.T. Rama Rao, 
Dhulipala, 
Mikkilineni, 
Prabhakar Reddy",8.9
5653,tt25053694,Queen of Kings,"Alicia, Detroit's hottest female dancer grows Leary of the treatment she and her girls received from local drug dealers and decides to take over the entire drug game with ruthless attacks, bribery and murder.",Coke Horner,"Michael James Alexander, 
Raquel Brown, 
Ronald Colston Jr., 
Cameron Cottrell",8.3
